id,name,age,birth_date,height_cm,weight_kgs,overall_rating,potential,nationality,value_euro,wage_euro,position
17493,J. Gouweleeuw,33,1991-07-10,187.96,78.0,79,80,Netherlands,12000000.0,28000.0,CB
17494,D. Demme,33,1991-11-21,170.18,68.0,79,80,Germany,12000000.0,50000.0,CDM
17495,Deulofeu,30,1994-03-13,152.4,73.0,79,82,Spain,16000000.0,58000.0,CF
17496,Sergi Darder,31,1993-12-22,154.94,71.2,79,84,Spain,16500000.0,29000.0,CM
17497,J. Tarkowski,32,1992-11-19,193.04,81.2,79,82,England,13500000.0,53000.0,CB
17498,J. Vestergaard,32,1992-08-03,198.12,98.0,79,80,Denmark,12500000.0,48000.0,CB
17499,D. Klaassen,31,1993-02-21,152.4,69.9,79,81,Netherlands,15000000.0,32000.0,CM
17501,L. Karius,31,1993-06-22,187.96,87.1,79,83,Germany,11500000.0,71000.0,GK
17502,N. Pope,32,1992-04-19,200.66,76.2,79,82,England,11000000.0,45000.0,GK
17503,Pozuelo,33,1991-09-20,172.72,72.1,79,80,Spain,15000000.0,21000.0,CAM
17504,J. Brooks,31,1993-01-28,193.04,78.0,79,84,United States,14000000.0,44000.0,CB
17505,S. Arias,32,1992-01-13,152.4,72.1,79,80,Colombia,12000000.0,50000.0,RB
17506,Roque Mesa,35,1989-06-07,170.18,73.9,79,79,Spain,10000000.0,20000.0,CDM
17507,K. Zouma,30,1994-10-27,190.5,96.2,79,83,France,14000000.0,80000.0,CB
17508,Mário Rui,33,1991-05-27,170.18,67.1,79,80,Portugal,11500000.0,60000.0,LB
17509,W. Orban,32,1992-11-03,185.42,83.0,79,81,Hungary,13000000.0,48000.0,CB
17510,Denis Suárez,30,1994-01-06,175.26,68.9,79,83,Spain,16000000.0,120000.0,CM
17511,K. Rekik,30,1994-12-02,185.42,78.9,79,83,Netherlands,14000000.0,26000.0,CB
17512,D. Baselli,32,1992-03-12,182.88,69.9,79,82,Italy,15500000.0,49000.0,CM
17513,Z. Feddal,35,1989-12-23,190.5,83.0,79,79,Morocco,10000000.0,27000.0,CB
17514,L. Milivojević,33,1991-04-07,185.42,79.8,79,81,Serbia,12500000.0,56000.0,CDM
17515,Sergio Rico,31,1993-09-01,193.04,88.9,79,82,Spain,11500000.0,13000.0,GK
17516,M. Keane,31,1993-01-11,190.5,82.1,79,82,England,13500000.0,84000.0,CB
17517,Roger,33,1991-01-03,152.4,73.9,79,79,Spain,13500000.0,32000.0,ST
17518,G. Pizarro,34,1990-02-26,185.42,73.9,79,79,Argentina,10000000.0,58000.0,CDM
17519,S. Kolašinac,31,1993-06-20,182.88,84.8,79,82,Bosnia Herzegovina,13000000.0,89000.0,LB
17520,J. Correa,30,1994-08-13,187.96,77.1,79,85,Argentina,17500000.0,46000.0,LM
17521,D. Zapata,33,1991-04-01,187.96,88.0,79,80,Colombia,14500000.0,45000.0,ST
17522,L. Alario,32,1992-10-08,182.88,78.0,79,82,Argentina,16000000.0,67000.0,ST
17523,D. Zappacosta,32,1992-06-11,182.88,72.1,79,81,Italy,12500000.0,94000.0,RB
17524,A. Saint-Maximin,27,1997-03-12,172.72,67.1,79,86,France,18000000.0,31000.0,RW
17525,Diego Carlos,31,1993-03-15,185.42,86.2,79,81,Brazil,13000000.0,28000.0,CB
17526,M. Dúbravka,35,1989-01-15,190.5,79.8,79,80,Slovakia,10000000.0,43000.0,GK
17527,H. Winks,28,1996-02-02,175.26,73.9,79,86,England,17500000.0,77000.0,CM
17528,F. Cervi,30,1994-05-26,165.1,62.1,79,84,Argentina,17000000.0,15000.0,LW
17529,V. Rongier,30,1994-12-07,172.72,69.9,79,84,France,16500000.0,28000.0,CM
17530,David Soria,31,1993-04-04,193.04,84.8,79,81,Spain,10500000.0,20000.0,GK
17531,K. Toko-Ekambi,32,1992-09-14,185.42,73.9,79,80,Cameroon,15000000.0,38000.0,ST
17532,Dyego Sousa,35,1989-09-14,190.5,83.0,79,79,Brazil,13000000.0,21000.0,ST
17533,C. Pavón,28,1996-01-21,175.26,78.0,79,85,Argentina,17500000.0,27000.0,RW
17534,M. Campaña,35,1989-05-29,185.42,74.8,79,80,Uruguay,10000000.0,21000.0,GK
17535,A. Diallo,28,1996-05-04,185.42,78.9,79,86,France,15000000.0,43000.0,CB
17536,Marcos Llorente,29,1995-01-30,182.88,73.0,79,87,Spain,16000000.0,110000.0,CDM
17538,M. Eggestein,28,1996-12-08,154.94,74.8,79,85,Germany,17000000.0,25000.0,CM
17539,T. Kehrer,28,1996-09-21,185.42,76.2,79,87,Germany,16000000.0,51000.0,CB
17540,G. Martínez,31,1993-06-13,172.72,74.8,79,82,Argentina,16000000.0,11000.0,CAM
17541,B. Pavard,28,1996-03-28,185.42,76.2,79,85,France,14500000.0,32000.0,CB
17542,L. Tousart,27,1997-04-29,185.42,83.0,79,84,France,14500000.0,43000.0,CDM
17543,M. Dmitrović,32,1992-01-24,193.04,89.8,79,80,Serbia,10000000.0,21000.0,GK
17544,Soares,33,1991-01-17,187.96,82.1,79,79,Brazil,13500000.0,18000.0,ST
17545,L. Pellegrini,28,1996-06-19,185.42,77.1,79,87,Italy,18500000.0,57000.0,CM
17546,F. Mendy,29,1995-06-08,152.4,73.0,79,86,France,15000000.0,52000.0,LB
17548,Maikel Catarino,40,1984-02-29,152.4,74.8,79,79,Brazil,3600000.0,38000.0,RB
17549,Antônio Chiamuloira,36,1988-02-29,182.88,78.9,79,79,Brazil,9500000.0,30000.0,CB
17550,Melvin Parrela,36,1988-02-29,187.96,88.0,79,79,Brazil,9500000.0,20000.0,CDM
17551,Gabri Prestão,32,1992-02-29,185.42,79.8,79,79,Brazil,9000000.0,24000.0,GK
17552,Luimo Boas Santos,36,1988-02-29,175.26,73.0,79,79,Brazil,12000000.0,26000.0,ST
17553,F. Kessié,28,1996-12-19,182.88,76.2,79,88,Ivory Coast,19500000.0,24000.0,CM
17554,T. Alexander-Arnold,26,1998-10-07,154.94,68.9,79,89,England,17000000.0,40000.0,RB
17555,L. Martínez,27,1997-08-22,175.26,78.9,79,86,Argentina,18000000.0,54000.0,ST
17556,J. Sancho,24,2000-03-25,154.94,76.2,79,91,England,21000000.0,26000.0,RM
17557,Raphinha,28,1996-12-14,175.26,68.0,79,85,Brazil,17500000.0,14000.0,RW
17558,Lucas Paquetá,27,1997-08-27,154.94,72.1,79,89,Brazil,20500000.0,65000.0,CAM
17559,F. Chiesa,27,1997-10-25,175.26,69.9,79,87,Italy,18500000.0,51000.0,RW
17560,Rúben Dias,27,1997-05-14,185.42,82.1,79,85,Portugal,15000000.0,10000.0,CB
17561,Éder Militão,26,1998-01-18,185.42,78.9,79,87,Brazil,16000000.0,11000.0,CB
17563,Loren,31,1993-12-30,187.96,82.1,79,83,Spain,16500000.0,27000.0,ST
17564,S. Radu,38,1986-10-22,182.88,78.9,80,80,Romania,10000000.0,51000.0,CB
17565,M. Škrtel,40,1984-12-15,190.5,81.2,80,80,Slovakia,6000000.0,68000.0,CB
17566,Raúl García,38,1986-07-11,182.88,83.0,80,80,Spain,13000000.0,30000.0,CAM
17567,D. Valeri,38,1986-05-01,152.4,74.8,80,80,Argentina,11500000.0,12000.0,CAM
17568,D. Criscito,38,1986-12-30,182.88,74.8,80,80,Italy,10000000.0,21000.0,CB
17569,A. Candreva,37,1987-02-28,154.94,69.9,80,80,Italy,13000000.0,69000.0,RM
17570,S. Romero,37,1987-02-22,193.04,87.1,80,80,Argentina,9000000.0,91000.0,GK
17571,Marcano,37,1987-06-23,187.96,77.1,80,80,Spain,10000000.0,63000.0,CB
17572,Pedro León,38,1986-11-24,182.88,73.0,80,80,Spain,13000000.0,30000.0,RM
17573,V. Birsa,38,1986-08-07,182.88,81.2,80,80,Slovenia,13000000.0,41000.0,CAM
17574,I. Piatti,39,1985-02-04,154.94,76.2,80,80,Argentina,9000000.0,13000.0,LW
17575,K. Gameiro,37,1987-05-09,172.72,69.9,80,80,France,13500000.0,45000.0,ST
17576,A. Fernández,38,1986-04-10,152.4,73.0,80,80,Argentina,11000000.0,20000.0,CM
17577,M. Valbuena,40,1984-09-28,167.64,63.0,80,80,France,9000000.0,81000.0,LW
17578,Beñat,37,1987-02-19,152.4,76.2,80,80,Spain,12500000.0,30000.0,CM
17579,Nacho Monreal,38,1986-02-26,152.4,72.1,80,80,Spain,8000000.0,99000.0,LB
17580,Antunes,37,1987-04-01,175.26,68.9,80,80,Portugal,9500000.0,27000.0,LB
17581,Alexandre Pato,35,1989-09-02,154.94,81.2,80,80,Brazil,15500000.0,35000.0,ST
17582,Sidnei,35,1989-08-23,187.96,88.0,80,80,Brazil,12000000.0,29000.0,CB
17583,A. Modeste,36,1988-04-14,187.96,83.9,80,80,France,14500000.0,31000.0,ST
17584,A. Rami,39,1985-12-27,190.5,89.8,80,80,France,8500000.0,49000.0,CB
17585,D. Perotti,36,1988-07-26,152.4,69.9,80,80,Argentina,14500000.0,78000.0,LW
17586,O. Toprak,35,1989-07-21,185.42,83.0,80,81,Turkey,13500000.0,55000.0,CB
17587,M. Musacchio,34,1990-08-26,154.94,73.0,80,80,Argentina,12500000.0,85000.0,CB
17588,S. Ulreich,36,1988-08-03,193.04,83.9,80,80,Germany,10000000.0,61000.0,GK
17589,Y. M'Vila,34,1990-06-29,182.88,79.8,80,81,France,13500000.0,38000.0,CDM
17590,Camacho,34,1990-05-04,182.88,74.8,80,81,Spain,13500000.0,51000.0,CDM
17591,N. Nkoulou,34,1990-03-27,182.88,77.1,80,80,Cameroon,12000000.0,50000.0,CB
17592,M. Lanzini,31,1993-02-15,167.64,59.0,80,83,Argentina,18500000.0,84000.0,CAM
17593,S. Kagawa,35,1989-03-17,175.26,68.0,80,80,Japan,14500000.0,61000.0,CAM
17594,Guaita,37,1987-01-10,190.5,79.8,80,80,Spain,9000000.0,48000.0,GK
17595,L. de Jong,34,1990-08-27,187.96,86.2,80,80,Netherlands,16000000.0,23000.0,ST
17596,C. Smalling,35,1989-11-22,193.04,81.2,80,80,England,12000000.0,120000.0,CB
17597,Iago Falqué,34,1990-01-04,175.26,68.9,80,80,Spain,15000000.0,59000.0,RW
17598,J. Zoet,33,1991-01-06,187.96,88.0,80,83,Netherlands,12500000.0,16000.0,GK
17599,D. Blind,34,1990-03-09,154.94,72.1,80,81,Netherlands,13500000.0,22000.0,CB
17600,Maicon,36,1988-09-14,190.5,88.9,80,80,Brazil,11500000.0,46000.0,CB
17601,R. Pereyra,33,1991-01-07,182.88,77.1,80,80,Argentina,15500000.0,65000.0,LM
17602,R. Rodríguez,32,1992-08-25,154.94,77.1,80,83,Switzerland,15500000.0,81000.0,LB
17603,G. Pezzella,33,1991-06-27,185.42,81.2,80,82,Argentina,14500000.0,59000.0,CB
17604,D. Didavi,34,1990-02-21,154.94,77.1,80,80,Germany,15000000.0,44000.0,CAM
17605,André Almeida,34,1990-09-10,185.42,79.8,80,80,Portugal,12000000.0,15000.0,RB
17606,A. Yarmolenko,35,1989-10-23,190.5,83.0,80,80,Ukraine,15000000.0,92000.0,RM
17607,Sergi Enrich,34,1990-02-26,154.94,77.1,80,80,Spain,15500000.0,34000.0,ST
17608,P. Kadeřábek,32,1992-04-25,182.88,81.2,80,81,Czech Republic,14000000.0,39000.0,RWB
17609,Héctor Bellerín,29,1995-03-19,152.4,73.9,80,85,Spain,16500000.0,85000.0,RB
17610,T. Vaclík,35,1989-03-29,187.96,84.8,80,81,Czech Republic,11500000.0,17000.0,GK
17611,E. Zahavi,37,1987-07-25,182.88,71.2,80,80,Israel,14500000.0,24000.0,CF
17612,Iñigo Martínez,33,1991-05-17,182.88,77.1,80,81,Spain,14000000.0,27000.0,CB
17613,M. Batshuayi,31,1993-10-02,185.42,78.0,80,83,Belgium,19000000.0,105000.0,ST
17614,Portu,32,1992-05-21,152.4,69.9,80,81,Spain,17500000.0,37000.0,RM
17615,T. Inui,36,1988-06-02,170.18,63.0,80,80,Japan,14000000.0,30000.0,LM
17616,Bernard,32,1992-09-08,165.1,59.9,80,81,Brazil,17500000.0,97000.0,LM
17617,B. Davies,31,1993-04-24,182.88,76.2,80,82,Wales,15000000.0,82000.0,LB
17618,L. Shaw,29,1995-07-12,154.94,74.8,80,85,England,16500000.0,96000.0,LB
17620,Manu Trigueros,33,1991-10-17,152.4,74.8,80,81,Spain,17000000.0,39000.0,CM
17621,L. Paredes,30,1994-06-29,154.94,74.8,80,85,Argentina,19500000.0,72000.0,CM
17622,C. Bacca,38,1986-09-08,154.94,77.1,80,80,Colombia,13500000.0,42000.0,ST
17623,Y. Poulsen,30,1994-06-15,193.04,78.0,80,82,Denmark,18500000.0,55000.0,ST
17624,H. Çalhanoğlu,30,1994-02-08,152.4,76.2,80,83,Turkey,19000000.0,89000.0,LW
17625,E. Can,30,1994-01-12,182.88,82.1,80,85,Germany,19500000.0,91000.0,CM
17626,N. Aké,29,1995-02-18,154.94,74.8,80,84,Netherlands,16500000.0,58000.0,CB
17627,Fred,31,1993-03-05,170.18,64.0,80,82,Brazil,18000000.0,120000.0,CM
17628,Pacheco,32,1992-05-18,185.42,81.2,80,83,Spain,13000000.0,23000.0,GK
17629,J. Quintero,31,1993-01-18,167.64,67.1,80,82,Colombia,18000000.0,29000.0,CAM
17630,E. Hysaj,30,1994-02-02,182.88,69.9,80,85,Albania,16500000.0,54000.0,RB
17631,M. Sanson,30,1994-08-18,154.94,73.0,80,85,France,19500000.0,47000.0,CM
17632,N. Tagliafico,32,1992-08-31,172.72,64.9,80,82,Argentina,15000000.0,20000.0,LB
17633,André Gomes,31,1993-07-30,187.96,83.9,80,84,Portugal,19000000.0,130000.0,CM
17634,Gayà,29,1995-05-25,172.72,66.2,80,85,Spain,16500000.0,33000.0,LB
17635,Santi Mina,29,1995-12-07,154.94,77.1,80,85,Spain,20000000.0,40000.0,ST
17636,Rony Lopes,29,1995-12-28,175.26,68.0,80,85,Portugal,20000000.0,65000.0,LM
17637,A. Christensen,28,1996-04-10,187.96,81.2,80,87,Denmark,18000000.0,85000.0,CB
17638,F. Armani,38,1986-10-16,187.96,88.0,80,80,Argentina,9000000.0,22000.0,GK
17639,G. Rulli,32,1992-05-20,187.96,83.9,80,85,Argentina,14000000.0,26000.0,GK
17640,K. Baldé,29,1995-03-08,154.94,79.8,80,85,Senegal,20000000.0,65000.0,RM
17641,Williams,30,1994-06-15,185.42,78.9,80,86,Spain,20500000.0,29000.0,ST
17642,J. Seri,33,1991-07-19,170.18,73.0,80,81,Ivory Coast,17000000.0,68000.0,CM
17643,Rafa,31,1993-05-17,172.72,66.2,80,83,Portugal,18500000.0,17000.0,RW
17644,M. Dahoud,28,1996-01-01,152.4,68.0,80,85,Germany,19500000.0,50000.0,CM
17645,M. Vecino,33,1991-08-24,187.96,81.2,80,81,Uruguay,14500000.0,63000.0,CDM
17646,A. Rebić,31,1993-09-21,185.42,78.0,80,84,Croatia,19500000.0,41000.0,ST
17647,M. Caldara,30,1994-05-05,187.96,79.8,80,86,Italy,17500000.0,73000.0,CB
17648,Raúl,35,1989-11-04,187.96,81.2,80,81,Brazil,13500000.0,19000.0,CB
17649,Mariano,31,1993-08-01,154.94,76.2,80,85,Dominican Republic,20000000.0,140000.0,ST
17650,J. Weigl,29,1995-09-08,185.42,72.1,80,84,Germany,16500000.0,45000.0,CDM
17651,M. Acuña,33,1991-10-28,172.72,68.9,80,81,Argentina,14000000.0,16000.0,LB
17653,J. Milner,38,1986-01-04,175.26,69.9,81,81,England,13500000.0,120000.0,CM
17654,Nani,38,1986-11-17,152.4,69.9,81,81,Portugal,15500000.0,14000.0,LW
17655,Jesús Navas,39,1985-11-21,170.18,59.9,81,81,Spain,14000000.0,24000.0,RM
17656,Santi Cazorla,40,1984-12-13,167.64,64.9,81,81,Spain,10500000.0,42000.0,CM
17657,B. Gomis,39,1985-08-06,182.88,77.1,81,81,France,14000000.0,56000.0,ST
17658,L. Fabiański,39,1985-04-18,190.5,83.0,81,81,Poland,9000000.0,70000.0,GK
17659,Renato Augusto,36,1988-02-08,185.42,86.2,81,81,Brazil,16500000.0,28000.0,CM
17660,C. Vela,35,1989-03-01,152.4,77.1,81,81,Mexico,17500000.0,15000.0,RW
17661,D. Rose,34,1990-07-02,175.26,76.2,81,81,England,14500000.0,92000.0,LB
17662,E. Lamela,32,1992-03-04,182.88,79.8,81,82,Argentina,21000000.0,105000.0,RM
17663,L. Piszczek,39,1985-06-03,182.88,78.9,81,81,Poland,7000000.0,57000.0,RB
17664,K. Boateng,37,1987-03-06,185.42,86.2,81,81,Ghana,15000000.0,65000.0,CM
17665,S. Bender,35,1989-04-27,185.42,81.2,81,81,Germany,14000000.0,69000.0,CB
17666,S. Kjær,35,1989-03-26,187.96,83.9,81,81,Denmark,14000000.0,23000.0,CB
17668,F. Muslera,38,1986-06-16,190.5,73.9,81,81,Uruguay,10000000.0,52000.0,GK
17669,L. Fejsa,36,1988-08-14,182.88,79.8,81,81,Serbia,14000000.0,17000.0,CDM
17670,C. Stuani,38,1986-10-12,185.42,72.1,81,81,Uruguay,16000000.0,44000.0,ST
17671,L. Stindl,36,1988-08-26,154.94,79.8,81,81,Germany,18000000.0,43000.0,CF
17673,S. Nzonzi,36,1988-12-15,195.58,74.8,81,81,France,14000000.0,71000.0,CDM
17674,K. Trapp,34,1990-07-08,187.96,86.2,81,82,Germany,14000000.0,65000.0,GK
17675,Hulk,38,1986-07-25,154.94,84.8,81,81,Brazil,15500000.0,25000.0,RM
17676,Muniain,32,1992-12-19,170.18,63.0,81,82,Spain,21000000.0,31000.0,CAM
17677,S. El Shaarawy,32,1992-10-27,152.4,72.1,81,82,Italy,21000000.0,77000.0,LW
17678,E. Salvio,34,1990-07-13,172.72,77.1,81,81,Argentina,18500000.0,19000.0,RW
17679,J. Pastore,35,1989-06-20,187.96,78.0,81,81,Argentina,17000000.0,77000.0,CM
17680,Ander Herrera,35,1989-08-14,182.88,69.9,81,81,Spain,17500000.0,140000.0,CM
17681,M. Götze,32,1992-06-03,175.26,74.8,81,84,Germany,22500000.0,68000.0,CF
17682,K. Vogt,33,1991-09-23,193.04,84.8,81,82,Germany,17500000.0,42000.0,CB
17683,A. Areola,31,1993-02-27,195.58,93.9,81,86,France,17000000.0,61000.0,GK
17684,J. Corona,31,1993-01-06,172.72,62.1,81,82,Mexico,21000000.0,18000.0,RM
17685,D. Lovren,35,1989-07-05,187.96,83.9,81,82,Croatia,16000000.0,115000.0,CB
17686,S. Verdi,32,1992-07-12,170.18,60.8,81,81,Italy,19500000.0,77000.0,RW
17687,D. Tadić,36,1988-11-20,154.94,76.2,81,81,Serbia,17500000.0,26000.0,CAM
17688,C. Aránguiz,35,1989-04-17,170.18,69.9,81,81,Chile,17000000.0,76000.0,CM
17689,G. Xhaka,32,1992-09-27,185.42,82.1,81,84,Switzerland,22000000.0,115000.0,CM
17690,Vitolo,35,1989-11-02,185.42,78.9,81,81,Spain,18000000.0,65000.0,LM
17691,L. Digne,31,1993-07-20,152.4,73.9,81,84,France,18500000.0,85000.0,LB
17692,N. Schulz,31,1993-04-01,154.94,78.0,81,82,Germany,17000000.0,40000.0,LWB
17693,K. Volland,32,1992-07-30,152.4,84.8,81,83,Germany,22000000.0,76000.0,ST
17694,J. Iličić,36,1988-01-29,190.5,78.9,81,81,Slovenia,17000000.0,41000.0,CF
17695,F. Ghoulam,33,1991-02-01,182.88,79.8,81,81,Algeria,14500000.0,68000.0,LB
17696,João Mário,31,1993-01-19,152.4,73.0,81,84,Portugal,22500000.0,71000.0,CAM
17697,A. Correa,29,1995-03-09,170.18,68.0,81,87,Argentina,24500000.0,54000.0,RM
17698,Dani García,34,1990-05-24,154.94,79.8,81,82,Spain,16000000.0,31000.0,CDM
17699,M. Brozović,32,1992-11-16,154.94,68.0,81,84,Croatia,18500000.0,64000.0,CDM
17700,Morales,37,1987-07-23,154.94,69.9,81,81,Spain,17000000.0,36000.0,CF
17701,T. Bakayoko,30,1994-08-17,187.96,84.8,81,86,France,20000000.0,91000.0,CDM
17702,V. Lindelöf,30,1994-07-17,187.96,79.8,81,87,Sweden,21000000.0,105000.0,CB
17703,Dani Ceballos,28,1996-08-07,152.4,69.9,81,88,Spain,25000000.0,120000.0,CM
17704,Rúben Neves,27,1997-03-13,154.94,79.8,81,87,Portugal,24000000.0,63000.0,CM
17705,E. Bailly,30,1994-04-12,185.42,77.1,81,85,Ivory Coast,19500000.0,105000.0,CB
17706,Pablo Fornals,28,1996-02-22,152.4,67.1,81,87,Spain,24500000.0,36000.0,CAM
17707,Gelson Martins,29,1995-05-11,172.72,73.9,81,86,Portugal,24000000.0,54000.0,RM
17708,W. Ndidi,28,1996-12-16,182.88,73.9,81,85,Nigeria,20000000.0,53000.0,CDM
17709,M. Marega,33,1991-04-14,185.42,83.0,81,82,Mali,21000000.0,21000.0,ST
17710,Nélson Semedo,31,1993-11-16,152.4,67.1,81,86,Portugal,20000000.0,125000.0,RB
17711,M. Akanji,29,1995-07-19,187.96,84.8,81,87,Switzerland,21000000.0,49000.0,CB
17712,L. Bailey,27,1997-08-09,152.4,78.9,81,89,Jamaica,26500000.0,54000.0,LM
17713,Laure Santeiro,36,1988-02-29,170.18,63.0,81,81,Brazil,17000000.0,40000.0,CAM
17714,M. Almirón,30,1994-02-10,175.26,63.0,81,85,Paraguay,23000000.0,55000.0,CAM
17715,L. Jović,27,1997-12-23,182.88,87.1,81,88,Serbia,25500000.0,14000.0,ST
17716,K. Havertz,25,1999-06-11,187.96,83.0,81,90,Germany,26500000.0,35000.0,CAM
17720,Dani Alves,41,1983-05-06,172.72,68.0,82,82,Brazil,4800000.0,62000.0,RB
17721,H. Herrera,34,1990-04-19,182.88,72.1,82,82,Mexico,22000000.0,22000.0,CM
17722,L. Biglia,38,1986-01-30,152.4,63.0,82,82,Argentina,12500000.0,98000.0,CDM
17723,F. Quagliarella,41,1983-01-31,154.94,78.9,82,82,Italy,10000000.0,42000.0,ST
17725,João Moutinho,38,1986-09-08,170.18,60.8,82,82,Portugal,19000000.0,92000.0,CM
17726,Cesc Fàbregas,37,1987-05-04,152.4,77.1,82,82,Spain,19000000.0,86000.0,CM
17727,A. Consigli,37,1987-01-27,187.96,82.1,82,82,Italy,13500000.0,52000.0,GK
17728,S. Mandanda,39,1985-03-28,185.42,82.1,82,82,France,11000000.0,46000.0,GK
17729,L. Koscielny,39,1985-09-10,185.42,74.8,82,82,France,12500000.0,115000.0,CB
17730,E. Viviano,39,1985-12-01,195.58,89.8,82,82,Italy,12500000.0,15000.0,GK
17731,Jardel,38,1986-03-29,193.04,87.1,82,82,Brazil,12500000.0,17000.0,CB
17732,E. Garay,38,1986-10-10,187.96,89.8,82,82,Argentina,15000000.0,44000.0,CB
17733,A. Guardado,38,1986-09-28,170.18,67.1,82,82,Mexico,19000000.0,35000.0,CM
17734,Adán,37,1987-05-13,190.5,92.1,82,82,Spain,13500000.0,50000.0,GK
17735,Juan Mata,36,1988-04-28,170.18,60.8,82,82,Spain,21000000.0,155000.0,RW
17736,O. Giroud,38,1986-09-30,193.04,92.1,82,82,France,20000000.0,140000.0,ST
17737,R. Fährmann,36,1988-09-27,198.12,98.0,82,83,Germany,17000000.0,35000.0,GK
17738,F. Fazio,37,1987-03-17,195.58,84.8,82,82,Argentina,15000000.0,73000.0,CB
17740,Pedro,37,1987-07-28,170.18,64.9,82,82,Spain,21000000.0,140000.0,RW
17741,K. Strootman,34,1990-02-13,185.42,79.8,82,82,Netherlands,18000000.0,60000.0,CDM
17742,K. Glik,36,1988-02-03,190.5,79.8,82,82,Poland,16500000.0,79000.0,CB
17743,S. Mustafi,32,1992-04-17,182.88,82.1,82,84,Germany,22500000.0,115000.0,CB
17744,D. Subašić,40,1984-10-27,190.5,83.9,82,82,Croatia,11000000.0,64000.0,GK
17745,H. Mkhitaryan,35,1989-01-21,152.4,74.8,82,82,Armenia,21500000.0,135000.0,RM
17746,T. Delaney,33,1991-09-03,182.88,78.9,82,83,Denmark,21500000.0,61000.0,CDM
17747,X. Shaqiri,33,1991-10-10,170.18,72.1,82,82,Switzerland,24000000.0,140000.0,RW
17749,Willian José,33,1991-11-23,187.96,93.0,82,83,Brazil,26500000.0,44000.0,ST
17750,S. Coates,34,1990-10-07,195.58,92.1,82,83,Uruguay,21000000.0,19000.0,CB
17751,Bartra,33,1991-01-15,182.88,73.0,82,83,Spain,21000000.0,32000.0,CB
17752,Jonathan Viera,35,1989-10-01,170.18,64.0,82,82,Spain,22500000.0,31000.0,CAM
17753,Luis Alberto,32,1992-09-28,182.88,73.9,82,84,Spain,27500000.0,67000.0,CF
17754,W. Zaha,32,1992-11-10,154.94,66.2,82,85,Ivory Coast,28500000.0,78000.0,CF
17755,C. Bakambu,33,1991-04-11,182.88,73.0,82,83,DR Congo,26000000.0,33000.0,ST
17756,W. Ben Yedder,34,1990-08-12,170.18,68.0,82,82,France,23500000.0,28000.0,ST
17757,J. Cillessen,35,1989-04-22,185.42,83.0,82,84,Netherlands,18000000.0,135000.0,GK
17758,Paco Alcácer,31,1993-08-30,175.26,72.1,82,85,Spain,28500000.0,64000.0,ST
17759,B. Lecomte,33,1991-04-26,185.42,78.0,82,85,France,18500000.0,29000.0,GK
17760,Morata,32,1992-10-23,187.96,84.8,82,84,Spain,27500000.0,135000.0,ST
17761,Gabriel Paulista,34,1990-11-26,187.96,78.9,82,83,Brazil,21000000.0,44000.0,CB
17762,Rafinha,31,1993-02-12,175.26,71.2,82,85,Brazil,28000000.0,165000.0,CAM
17763,S. Sané,34,1990-08-25,195.58,84.8,82,82,Senegal,18500000.0,41000.0,CB
17764,T. Meunier,33,1991-09-12,190.5,89.8,82,83,Belgium,21000000.0,87000.0,RB
17765,K. Bellarabi,34,1990-04-08,182.88,81.2,82,82,Germany,22500000.0,82000.0,RM
17766,H. Maguire,31,1993-03-05,193.04,99.8,82,85,England,23500000.0,77000.0,CB
17767,A. Florenzi,33,1991-03-11,172.72,67.1,82,83,Italy,20500000.0,73000.0,RB
17768,A. Milik,30,1994-02-28,185.42,78.0,82,86,Poland,29500000.0,77000.0,ST
17769,A. Rüdiger,31,1993-03-03,190.5,84.8,82,84,Germany,22500000.0,110000.0,CB
17770,S. Haller,30,1994-06-22,190.5,91.2,82,85,France,28500000.0,47000.0,ST
17771,F. Vázquez,35,1989-02-22,185.42,82.1,82,82,Argentina,21500000.0,27000.0,CAM
17772,J. Lingard,32,1992-12-15,175.26,62.1,82,83,England,26500000.0,150000.0,RW
17773,J. Martínez,31,1993-05-19,170.18,68.9,82,85,Venezuela,28500000.0,15000.0,ST
17774,E. Forsberg,33,1991-10-23,152.4,73.9,82,83,Sweden,26000000.0,67000.0,CAM
17775,A. Belotti,31,1993-12-20,154.94,72.1,82,87,Italy,30000000.0,58000.0,ST
17776,J. Vardy,37,1987-01-11,152.4,73.9,82,82,England,20000000.0,96000.0,ST
17777,T. Partey,31,1993-06-13,185.42,77.1,82,88,Ghana,25500000.0,59000.0,CDM
17778,Grimaldo,29,1995-09-20,170.18,68.9,82,86,Spain,24000000.0,15000.0,LB
17779,P. Zieliński,30,1994-05-20,154.94,74.8,82,88,Poland,30000000.0,70000.0,CM
17780,D. Rugani,30,1994-07-29,190.5,83.9,82,86,Italy,24500000.0,95000.0,CB
17781,K. Demirbay,31,1993-07-03,182.88,72.1,82,85,Germany,28000000.0,43000.0,CAM
17782,T. Strakosha,29,1995-03-19,193.04,78.0,82,87,Albania,21500000.0,39000.0,GK
17783,F. Bernardeschi,30,1994-02-16,185.42,77.1,82,85,Italy,28000000.0,110000.0,RM
17784,J. Pavlenka,32,1992-04-14,195.58,81.2,82,85,Czech Republic,19500000.0,30000.0,GK
17786,D. De Rossi,41,1983-07-24,182.88,83.0,83,83,Italy,8000000.0,80000.0,CDM
